-3.232889950918369504e-01,-3.245241585015338215e-01,-3.195860734449872398e-01,-5.686155232351532973e-01,-2.744640465296417919e-01,-4.601265777901873966e-01,-2.581823505473472280e-01,-5.309797658894365169e-01,-5.118053031060287861e-01,-8.546894438285417284e-01,-3.992158411420214659e-01,-3.750488204885506494e-01,-1.547933200939572707e-01,-5.287689642340059892e-01,-4.144469520271567564e-01,-2.625699637376505136e-01,-1.712684296904054548e-01,-3.051480949535895215e-01,-3.540131384022827121e-01,-2.911940580153943303e-01,-7.355295864975851527e-01,-4.180553384980207343e-01,-3.705498598507595553e-01,-2.113486381285689664e-01,-3.317128324154638985e-01,-4.109563454223222889e-01,-2.340592528280439621e-01,-3.604549530694108328e-01,-2.643260028378796589e-01,-2.908847029941423745e-01,-4.619603994892289012e-01,-2.882432248097178684e-01,-3.409906388444992609e-01,-2.671265991955226737e-01,-3.194943172505659845e-01,-4.718833297911556590e-01,-3.875978854957390363e-01,-4.000124926907286937e-01,-2.094289268219711730e-01,-4.747534895010241951e-01,-3.790626309526961002e-01,-6.558093390338100015e-01,-4.672579034961444888e-01,-4.445034429790605257e-01,-4.060100236262157436e-01,-4.168915561640756384e-01,-6.115064123188793666e-01,-3.885250611123671205e-01,-3.148282646965844256e-01,-3.623933315508554021e-01,-3.666118185489658510e-01,-3.128056179870791764e-01,-3.571401844032275896e-01,-4.175451618134205511e-01,-3.719208658913358834e-01,-5.142545277482933885e-01,-3.147987740395702394e-01,-1.623352397526927615e-01,-3.771613457929969271e-01,-2.504370774593068782e-01,-3.946629557896527696e-01,-4.103558975674683751e-01,-4.276852359229871281e-01,-2.934672140336919699e-01,-2.929552390019433128e-01,-4.262412594379099695e-01,-3.421717131056716821e-01,-1.089083814890167590e+00,-2.553424549093971097e-01,-1.650259732440819693e-01,-5.705158444141084084e-01,-3.940919080035835687e-01,-4.165688494366949213e-01,-6.593377915506116738e-01,-5.625056325202341112e-01,-3.169101037351018113e-01,-3.216003044251487530e-01,-1.795066284751457020e-01,-6.345850382670975565e-01,-4.594488965451556384e-01,-3.077724399179807557e-01,-3.367713177276591696e-01,-7.709803470229464883e-01,-7.087660020394414007e-01,-2.775932183685371757e-01,-3.666616869897961761e-01,-3.076745160501767051e-01,-4.337941068552456647e-01,-4.122106653631503748e-01,-3.742486071095672551e-01,-8.981611332098886624e-01,-2.164137156063963285e-01,-3.909413878230702521e-01,-2.892462530348263172e-01,-4.267771103550529466e-01,-4.545752713190532313e-01,-3.805374638225932915e-01,-2.368007090523080449e-01,-2.938089572748192047e-01,-4.581879732243597791e-01
-3.259083236386794424e-01,-3.301103111337256868e-01,-3.338427448826576383e-01,-5.765595832100949281e-01,-2.806694605688651589e-01,-4.630612970057378375e-01,-2.524719253279473219e-01,-5.370083185887581934e-01,-5.015541558202409878e-01,-8.591892982717944660e-01,-4.139889175756459871e-01,-3.752170404441242946e-01,-1.566170262772116906e-01,-5.053391477906092888e-01,-4.088005295652701321e-01,-2.508523532280315660e-01,-1.614852266122522584e-01,-3.240023126463879022e-01,-3.392897906636331840e-01,-2.697107228966426629e-01,-7.463475608622641699e-01,-4.252486524525727063e-01,-3.561214502519841063e-01,-2.038844339283778229e-01,-3.234317834465654795e-01,-3.933792263812632140e-01,-2.328248256483667622e-01,-3.766325571632697100e-01,-2.644920031981968234e-01,-2.984487240284211529e-01,-4.811702575784069236e-01,-3.006273205490694878e-01,-3.413989091543402354e-01,-2.606449127584508085e-01,-3.287829177159407035e-01,-4.469966062952094310e-01,-3.968260006534425899e-01,-3.889677713783796786e-01,-1.880237561494205456e-01,-4.783081340960294581e-01,-3.836657691214971355e-01,-6.499754454158255257e-01,-4.780175635227277842e-01,-4.405264143912536179e-01,-3.963455230280458208e-01,-4.070896229929963361e-01,-6.117541714622113380e-01,-4.161578380587351300e-01,-3.123377145367978724e-01,-3.467498344346345851e-01,-3.710972360348988031e-01,-3.083606166173919472e-01,-3.599402818831138329e-01,-4.181562257646356806e-01,-3.795760183791350717e-01,-5.293590978712543471e-01,-2.932256300713632635e-01,-1.545158268908361499e-01,-3.867254286177836953e-01,-2.548864271265257608e-01,-3.997833732286663055e-01,-4.037683961496402185e-01,-4.117938078218172371e-01,-2.951741216643370413e-01,-2.932396115149230598e-01,-4.300285501835738877e-01,-3.357055724738043923e-01,-1.083921275756811964e+00,-2.557260792806524408e-01,-1.661192244725710754e-01,-5.801685511446600385e-01,-4.130602923203005039e-01,-4.188663995734003276e-01,-6.686858930324355299e-01,-5.407721798554369075e-01,-3.164676428866139424e-01,-3.292169517648128596e-01,-1.648979925886232545e-01,-6.327817582478512115e-01,-4.209317458258915456e-01,-3.052675130277701654e-01,-3.404180689164645890e-01,-7.885561709215046511e-01,-7.091250933136752366e-01,-2.730330018158239058e-01,-3.633260157439534566e-01,-3.094474225881214680e-01,-4.316664359003602458e-01,-4.202839350029947685e-01,-3.854512847461124547e-01,-8.980610344198278749e-01,-2.194285399219217947e-01,-3.883028695595458490e-01,-2.960816102743777378e-01,-4.267662363313924900e-01,-4.407509143411496577e-01,-3.924365676037008255e-01,-2.411076684308162688e-01,-2.995176376765837367e-01,-4.633724137593783210e-01
-3.138808945748792767e-01,-3.175749877775814745e-01,-3.179761271713253956e-01,-5.635726146366129008e-01,-2.859289941185493844e-01,-4.732297417089958991e-01,-2.705453334262871157e-01,-5.328528014230221599e-01,-5.019047154695545077e-01,-8.230862873320982098e-01,-3.947963185453837176e-01,-3.620586501799648582e-01,-1.476784722750587031e-01,-5.143783540004309707e-01,-4.037014732227428015e-01,-2.520244042318360855e-01,-1.688659820229450603e-01,-3.192234875403381356e-01,-3.495789531097617253e-01,-2.750685818489275181e-01,-7.314968259864577105e-01,-4.315348298116461478e-01,-3.615073035487260111e-01,-2.090627509054950872e-01,-3.256937735365473818e-01,-4.057966199876549274e-01,-2.263249206955188775e-01,-3.777719024913841483e-01,-2.696459289664152603e-01,-2.886386904038040768e-01,-4.699960210639991809e-01,-3.015874787750614239e-01,-3.399606611822817426e-01,-2.623579621250372584e-01,-3.001790622188210134e-01,-4.526264163744834756e-01,-4.032677690514542834e-01,-3.900388469863263485e-01,-2.001809546555056718e-01,-4.684164682943626756e-01,-3.957153166990758919e-01,-6.567936157140230602e-01,-4.623739713546385355e-01,-4.300243668943398156e-01,-4.042310677200888769e-01,-4.159254393038926412e-01,-6.060064687350146251e-01,-4.059808617841227929e-01,-3.004635434607367817e-01,-3.445090647531288686e-01,-3.827665844233235637e-01,-2.968760066430136124e-01,-3.362559929698102912e-01,-4.159700821107129021e-01,-3.947186906572229259e-01,-5.291136119790120773e-01,-2.994545486573743087e-01,-1.663263280436809433e-01,-3.751204193984533641e-01,-2.512778106924077881e-01,-3.940896315586013277e-01,-4.124653974918385813e-01,-4.389432537466527173e-01,-2.973071671545666761e-01,-2.969620472826200452e-01,-4.536456585269216801e-01,-3.312577630006153795e-01,-1.114610891195404685e+00,-2.618686097603803442e-01,-1.572736107689616525e-01,-5.657635768716811064e-01,-4.196339824216971381e-01,-4.066435959132930211e-01,-6.687629602766239634e-01,-5.476247694182252435e-01,-3.181474870494753193e-01,-3.157989127026410436e-01,-1.825219566661424597e-01,-6.291962109158445449e-01,-4.484832595673008404e-01,-3.073939311076719916e-01,-3.287530480977163827e-01,-7.685316803100723515e-01,-7.140317892561267588e-01,-2.534813935111119854e-01,-3.770794098224121704e-01,-3.184173504784534314e-01,-4.281615006581164784e-01,-4.082804403037206264e-01,-3.777481325006579183e-01,-8.959215862443561385e-01,-2.329135443595873878e-01,-3.936264177666584652e-01,-2.820334870078388123e-01,-4.189113057747012037e-01,-4.478682491971781032e-01,-3.801949784304610169e-01,-2.363946835809066227e-01,-2.919135842870232422e-01,-4.507693105890777652e-01
-3.235377677532413343e-01,-3.290468024735348496e-01,-3.205643196782225757e-01,-5.760466689805135987e-01,-2.784052620695962044e-01,-4.616177503782181168e-01,-2.612520843817708327e-01,-5.448534885690052842e-01,-5.014784241151841737e-01,-8.549716173628479909e-01,-3.998906485668299871e-01,-3.602502014835179955e-01,-1.489651671452871806e-01,-5.126435238032880370e-01,-3.905373208557375020e-01,-2.567469383456734700e-01,-1.543186037805254485e-01,-3.168566990163053099e-01,-3.471975067011611737e-01,-2.783320677977516588e-01,-7.528402826035104356e-01,-4.180354126251264457e-01,-3.770222787708585321e-01,-1.723488027132321354e-01,-3.356590153716598190e-01,-4.221062644434813160e-01,-2.129346792653497022e-01,-3.599782057926447787e-01,-2.564970345288678510e-01,-2.826767227019683082e-01,-4.657741171290821214e-01,-3.128411565000334127e-01,-3.355747336170596951e-01,-2.663947892511894788e-01,-3.119373723916210039e-01,-4.614106534208991528e-01,-3.957503689304717187e-01,-3.901160182696666867e-01,-1.920301119085841002e-01,-4.801574170609967940e-01,-3.913164858527349854e-01,-6.561282640628519625e-01,-4.598695151064560172e-01,-4.475134462715881223e-01,-4.013187829760989644e-01,-4.125084201853996824e-01,-6.129614549003417068e-01,-4.132645677447731036e-01,-3.247027214817673202e-01,-3.537864789660557507e-01,-3.735019034110700353e-01,-2.970675093125196287e-01,-3.471195760281566289e-01,-4.238369084322021196e-01,-3.798039537975472779e-01,-5.309040350220564086e-01,-3.120376030356447061e-01,-1.621407453010754174e-01,-3.744910512148911796e-01,-2.696457485628655504e-01,-3.868924696100043970e-01,-3.990078536452185687e-01,-4.194106927830864584e-01,-2.829065228246595565e-01,-2.986869328084368891e-01,-4.405186540130505701e-01,-3.405655094564000729e-01,-1.093873268580930702e+00,-2.555837741097674587e-01,-1.663119625154130810e-01,-5.723363494672241147e-01,-4.053027723284842732e-01,-4.014485902972142473e-01,-6.614860234404860151e-01,-5.199191049073289550e-01,-3.325794216952079330e-01,-3.187777564968383714e-01,-1.775999165231011145e-01,-6.207697168467943838e-01,-4.508427360077381096e-01,-3.199924895580506523e-01,-3.386865101214451279e-01,-7.916512369075866529e-01,-7.241599669294149777e-01,-2.799316539867524600e-01,-3.668520586152102525e-01,-3.104329209681040425e-01,-4.207396080574226094e-01,-4.044521368302776976e-01,-3.777648949522533495e-01,-8.972746752799131142e-01,-2.230710830897280617e-01,-3.980288901415834357e-01,-2.711023580609000505e-01,-4.139165976379142187e-01,-4.492338229446182218e-01,-3.978144978721530056e-01,-2.286252370150338165e-01,-2.980279175072912401e-01,-4.426706002396356143e-01
-3.303874970509150799e-01,-3.317850582227712675e-01,-3.286667047215056092e-01,-5.770452892390973698e-01,-2.735559393085451596e-01,-4.536200406626471615e-01,-2.818617312171768363e-01,-5.396129452717584041e-01,-5.094974761707189437e-01,-8.473506194012401238e-01,-3.935412425829630245e-01,-3.797423230154666207e-01,-1.725596298416897378e-01,-5.075812062530185020e-01,-4.019044129007003918e-01,-2.613616680587992902e-01,-1.456261028259265289e-01,-3.116941577001602348e-01,-3.389262252046789659e-01,-2.709353432044955823e-01,-7.353301692006776191e-01,-4.073272752131583685e-01,-3.699494716714968878e-01,-1.832199821057549360e-01,-3.239753860249773854e-01,-4.049800391761211871e-01,-2.325253263143746418e-01,-3.571321173518124947e-01,-2.548446548280544621e-01,-3.065082559175351662e-01,-4.812884689729989285e-01,-3.242342905062737257e-01,-3.338023880078259120e-01,-2.541945104442750458e-01,-3.065881374393968906e-01,-4.561508683155821031e-01,-3.766335027651537271e-01,-3.998270817016718048e-01,-2.077404006749646592e-01,-4.732997854421786554e-01,-3.820455668727936183e-01,-6.565045311266601846e-01,-4.820501083452182756e-01,-4.423150966545775220e-01,-4.092043365924034615e-01,-4.077418379766114542e-01,-6.040900805078122104e-01,-4.074573342439829493e-01,-3.225894716579790766e-01,-3.579625406360777973e-01,-3.708121116279282092e-01,-3.074414235026262099e-01,-3.601553547265408661e-01,-4.170303738917267578e-01,-3.847845821251145715e-01,-5.245157093952964589e-01,-3.151404954027274830e-01,-1.696020546278081409e-01,-3.776153965420013803e-01,-2.680975817576329301e-01,-3.779013480603004016e-01,-4.139596723781296395e-01,-4.222042903294351279e-01,-2.794320045340412673e-01,-2.985137290240321706e-01,-4.395885932951565378e-01,-3.387013305265653140e-01,-1.090457665352538186e+00,-2.613398948219586848e-01,-1.643391973729121658e-01,-5.778643318813214691e-01,-4.266338137635121708e-01,-4.278497159862263421e-01,-6.614799794581536219e-01,-5.285244710825773851e-01,-3.272565657162190833e-01,-3.226244127065217571e-01,-1.734092164534857539e-01,-6.071274889012137077e-01,-4.345331859308356193e-01,-3.099977121864042617e-01,-3.444015549539791166e-01,-7.929449328774589301e-01,-7.226821227894703048e-01,-2.755134879641408241e-01,-3.772958916185338296e-01,-3.174390656009016265e-01,-4.419684629222422889e-01,-3.978626750235084164e-01,-3.644433549305278186e-01,-8.953681653852975098e-01,-2.131753336523515840e-01,-3.836518074144020796e-01,-3.016918434962627127e-01,-4.132834579697295951e-01,-4.378707492404042556e-01,-3.912181600144563620e-01,-2.413262540961927660e-01,-3.053038772505963228e-01,-4.655568062902706306e-01
-3.105466237593506595e-01,-3.048863811999476536e-01,-3.399643954494937503e-01,-5.713390595811634887e-01,-2.757472395228079409e-01,-4.637960165940807622e-01,-2.788499520486500405e-01,-5.505112350120192621e-01,-5.008125786666896007e-01,-8.610907370993249321e-01,-3.929492249182086061e-01,-3.680289252606539496e-01,-1.596079668562545295e-01,-5.301423590766097815e-01,-4.034757696430439911e-01,-2.463553446327685359e-01,-1.561284425404671772e-01,-3.176896266230893606e-01,-3.480745544967555616e-01,-2.666947653205046231e-01,-7.604241362018714367e-01,-4.128509749879825663e-01,-3.746573754064367323e-01,-1.872294988262790949e-01,-3.312990753907892882e-01,-4.302016534661918801e-01,-2.380420842940554893e-01,-3.667992472478863730e-01,-2.628040948738568083e-01,-3.000614061721289527e-01,-4.593632430834656000e-01,-3.177527661741257337e-01,-3.351287722754483500e-01,-2.658039997367086515e-01,-3.281320571161591704e-01,-4.616737853394126123e-01,-4.057763194964235653e-01,-3.856535210470763975e-01,-1.831331567011965922e-01,-4.779622901000989410e-01,-3.777652169171004659e-01,-6.676772737950251724e-01,-4.604350449993793726e-01,-4.274421662995945281e-01,-4.161952020319760748e-01,-4.257919489208014663e-01,-5.968182012537326386e-01,-3.994260886156025259e-01,-3.116406892403901230e-01,-3.520456950314206357e-01,-3.691247507364080471e-01,-3.105868253243149746e-01,-3.449004716662683601e-01,-4.192710632448579666e-01,-3.761467003185354763e-01,-5.268300487858211811e-01,-3.145154185852037654e-01,-1.635752086281637152e-01,-3.708969263057070309e-01,-2.628074920001484127e-01,-3.914299371112336945e-01,-3.912084000283034824e-01,-4.129208928567310033e-01,-2.876879250030675572e-01,-2.879686797773934326e-01,-4.374437234734651625e-01,-3.598427026714762222e-01,-1.098378888637450368e+00,-2.728670374812887101e-01,-1.620961486626061043e-01,-5.738314868468360475e-01,-3.878535305892108487e-01,-4.115465362487594758e-01,-6.735428175202032852e-01,-5.309236194637623196e-01,-3.447390318063812686e-01,-3.238725115805232702e-01,-1.688130499620987268e-01,-6.418636898073111219e-01,-4.359759454109189414e-01,-3.081923079012997002e-01,-3.390643076656066346e-01,-7.723207540737327959e-01,-6.818707259013438993e-01,-2.661311238561928083e-01,-3.662121997382994376e-01,-3.183080186774636666e-01,-4.394302470714768205e-01,-4.027773183498227216e-01,-3.802216893047202784e-01,-8.900958369399337711e-01,-2.327595100832505759e-01,-3.827512599564620310e-01,-2.834615042905815341e-01,-4.202034680885295415e-01,-4.463695153549151473e-01,-3.830310802010062354e-01,-2.492601484488748687e-01,-2.983778993624677800e-01,-4.506590048022502959e-01
-3.075244161517997621e-01,-3.352811303779690832e-01,-3.228500438031865483e-01,-5.652139356865366615e-01,-2.699925618297373542e-01,-4.487751192109185605e-01,-2.761697649420142286e-01,-5.464479764775183046e-01,-5.186016390298132661e-01,-8.464496062433294332e-01,-3.972920483272147640e-01,-3.725802133446521891e-01,-1.544188081942187984e-01,-5.242373683438676935e-01,-3.831881911331018187e-01,-2.526059459627517101e-01,-1.600438139412419247e-01,-3.098079268950860721e-01,-3.431041304461184827e-01,-2.693666271767360954e-01,-7.563974105438854290e-01,-4.180005330414518494e-01,-3.500589504055047763e-01,-1.767499175177860149e-01,-3.123915789386115249e-01,-4.169367116122123518e-01,-2.343700693610887842e-01,-3.711273619396260881e-01,-2.622901616071274811e-01,-2.780404492953870710e-01,-4.811327452099529167e-01,-2.859004302971572820e-01,-3.369162516972407651e-01,-2.633449234289019225e-01,-3.289399075084634694e-01,-4.741104552131495953e-01,-3.804547993271548134e-01,-3.942475549648012945e-01,-2.035664941246639326e-01,-4.774675719434069432e-01,-3.850250497885195911e-01,-6.427616833354936610e-01,-4.636398221960622013e-01,-4.526169419530315374e-01,-3.989662848340035373e-01,-4.197636487794208504e-01,-6.172597709521969733e-01,-4.021186287805336712e-01,-3.170286077433600025e-01,-3.397116850649051223e-01,-3.556350150882256478e-01,-3.005176564970454822e-01,-3.566824515573400189e-01,-4.271358780360285379e-01,-3.541889382665769359e-01,-5.207918542296867681e-01,-3.115802626457182534e-01,-1.594944002400686955e-01,-3.700548425125314567e-01,-2.575622168508101550e-01,-3.901946785395171147e-01,-4.169505359467776118e-01,-4.117642508506716426e-01,-2.868904100878435504e-01,-3.074199214187220419e-01,-4.287082303990297771e-01,-3.487241724503237772e-01,-1.089028015127956328e+00,-2.797318287756419553e-01,-1.476659456369703027e-01,-5.624640820477837533e-01,-4.186265058795028415e-01,-4.191575706872543439e-01,-6.696429624755840804e-01,-5.503290633790806075e-01,-3.326339719536722250e-01,-3.356941740781533845e-01,-1.619099133699576087e-01,-6.248058412966176478e-01,-4.304430504990839901e-01,-3.044341620543468130e-01,-3.438352806715546661e-01,-7.844582837738739434e-01,-7.039769344936112061e-01,-2.885827512112977278e-01,-3.582966178589090389e-01,-3.107700349861992617e-01,-4.373651100442293993e-01,-4.074590702758023042e-01,-3.645326126533791622e-01,-8.999939254787233667e-01,-2.163786465676786896e-01,-4.009040568296450835e-01,-2.815792025978913760e-01,-4.197018026933407864e-01,-4.436433934968386228e-01,-3.774434170606783545e-01,-2.519566047156899247e-01,-2.966906316854492354e-01,-4.592599978815562478e-01
-3.217766426553619330e-01,-3.134841025136822501e-01,-3.369134100080287131e-01,-5.915528212036208489e-01,-2.877172313104891521e-01,-4.543866336550512197e-01,-2.857464670989028899e-01,-5.313488909844982233e-01,-5.247419189518478522e-01,-8.472189585104835663e-01,-3.955752327724780804e-01,-3.721980590013595491e-01,-1.626677038562283073e-01,-5.162087827979178201e-01,-3.977398846392201093e-01,-2.460077640323339865e-01,-1.599955460302930621e-01,-3.097033415843841730e-01,-3.537623020988659994e-01,-2.776973188207479959e-01,-7.475968043156490106e-01,-4.320920073033274189e-01,-3.817379513028607008e-01,-1.825827008653803929e-01,-3.243912295758128450e-01,-4.136788589068414179e-01,-2.243264271698944268e-01,-3.699480109158709840e-01,-2.709019382758623418e-01,-2.992741763589658044e-01,-4.610538659495506120e-01,-3.132470190332077298e-01,-3.319094433920322107e-01,-2.736865282416527934e-01,-3.135632382615490821e-01,-4.581168932117995474e-01,-3.943135972313170368e-01,-3.754203119265279720e-01,-1.795011242004655727e-01,-4.695919127461378739e-01,-3.992900208777018234e-01,-6.700108958733298481e-01,-4.695170564922656609e-01,-4.398444749308973445e-01,-3.945434578618404187e-01,-4.244441446470959001e-01,-6.027636120364882055e-01,-4.056363869789212373e-01,-3.236266730591131346e-01,-3.601833994248145321e-01,-3.793986607850992621e-01,-3.197285511600411745e-01,-3.662590210985387507e-01,-4.128045681739364037e-01,-3.920519617882531338e-01,-4.994988033872709843e-01,-3.068229089897471229e-01,-1.574013124922513940e-01,-3.890377718666765960e-01,-2.543666720301074879e-01,-3.937390188867869734e-01,-4.129202872246260925e-01,-3.999085882922884250e-01,-2.852599959647387218e-01,-2.884901945320739736e-01,-4.371105613426672920e-01,-3.400898365148701252e-01,-1.085412155669452705e+00,-2.592690320247692526e-01,-1.404565505566966188e-01,-5.677278658444684378e-01,-4.086328717757860551e-01,-4.175988393110219854e-01,-6.645827806612587541e-01,-5.342934122386272522e-01,-3.404127559530297220e-01,-3.319870181238748219e-01,-1.789969824099783835e-01,-6.326923155769190732e-01,-4.383189468175290315e-01,-3.098241594211137984e-01,-3.452196242619413047e-01,-7.805645058899743916e-01,-7.032504244839777874e-01,-2.664251299808763074e-01,-3.560166016106923736e-01,-3.027515143794062280e-01,-4.296701524331415500e-01,-4.103071206216914457e-01,-3.852671309423663648e-01,-8.952057991078036236e-01,-2.266633052966557926e-01,-3.815112659094054837e-01,-2.978988978014677214e-01,-4.398155999884394984e-01,-4.328756794925840423e-01,-3.836247749160395237e-01,-2.326567503758288635e-01,-2.966215759864967993e-01,-4.629238046140589646e-01
-3.075691825761679987e-01,-3.283891491389716588e-01,-3.270097927235430246e-01,-5.785673800110779919e-01,-2.796185511013988267e-01,-4.658895927598266651e-01,-2.691074802566369439e-01,-5.435285849230030442e-01,-4.948602429853631857e-01,-8.672416085973458921e-01,-4.067968097113225934e-01,-3.748295228627719911e-01,-1.427495836972785537e-01,-5.206092293519336556e-01,-3.908652653100747054e-01,-2.687227577428056846e-01,-1.584723128221810495e-01,-3.050415425985727458e-01,-3.502531180355578089e-01,-2.665449975747903877e-01,-7.560139927392853787e-01,-4.097834952485577276e-01,-3.496539869365919984e-01,-1.962168388557552212e-01,-3.281509583040854161e-01,-3.976681050765217273e-01,-2.087192376425541784e-01,-3.756071226826195320e-01,-2.670406979386196200e-01,-2.917496108865732518e-01,-4.792378181149822836e-01,-3.133503955157730392e-01,-3.464198560244536873e-01,-2.644396371049944072e-01,-3.221458861557816022e-01,-4.575852645546956698e-01,-3.850835691406165884e-01,-3.969429021671151969e-01,-1.863134968532390578e-01,-4.742453744350001443e-01,-3.847258390874570000e-01,-6.550119735972387280e-01,-4.761013021335417372e-01,-4.324998528416994503e-01,-3.975423791477563085e-01,-4.093934171842501524e-01,-6.061381271568724305e-01,-3.783235953119002404e-01,-3.240384597637815944e-01,-3.490891626167590411e-01,-3.792451296406707528e-01,-3.145228492125070052e-01,-3.592601269426902721e-01,-4.085956824332810378e-01,-3.653211750276706971e-01,-5.286395881175994793e-01,-3.200627005015342919e-01,-1.545364824142830829e-01,-3.803353972542916073e-01,-2.550438258275692927e-01,-3.895274933710630161e-01,-4.264204624349142714e-01,-4.061145174691858650e-01,-2.690088711545900457e-01,-3.072269955219860682e-01,-4.415076365172683204e-01,-3.388140450623542410e-01,-1.097336088198831439e+00,-2.466876270384495695e-01,-1.384798928298152099e-01,-5.758891937787764537e-01,-4.124761089232658606e-01,-4.293554181203997344e-01,-6.793123446675870536e-01,-5.420992244215833145e-01,-3.092035681452969254e-01,-3.326701651501000057e-01,-1.742846013641072278e-01,-6.292569512935569653e-01,-4.334151999883861239e-01,-2.865605533815906436e-01,-3.393425789605766241e-01,-7.837292842444619767e-01,-6.983547027695945486e-01,-2.636420995219328489e-01,-3.492368794466788051e-01,-3.051678956374066498e-01,-4.345306324684482524e-01,-4.066793380231891741e-01,-3.615237751614998052e-01,-8.828104983070197420e-01,-2.229082355855573905e-01,-3.740427438612865529e-01,-2.773659104361194117e-01,-4.139174739642473289e-01,-4.381292211184221186e-01,-3.853931630913006168e-01,-2.379533345946381329e-01,-2.849354586525229549e-01,-4.634404254544300383e-01
-3.131240230937146762e-01,-3.271020985553256821e-01,-3.276854449424364546e-01,-5.674930577517114383e-01,-2.702399479093768320e-01,-4.635929356646520949e-01,-2.837800655519239768e-01,-5.322315756828147615e-01,-5.008123618433460988e-01,-8.400681376686207624e-01,-4.009260884404612924e-01,-3.690851834656914687e-01,-1.547246778924321609e-01,-5.078700471441630615e-01,-4.045708002924873203e-01,-2.542505732949293940e-01,-1.550588753459868074e-01,-3.124587951705349309e-01,-3.524426428586170945e-01,-2.765150952904956161e-01,-7.443392563918905802e-01,-4.252512822277648152e-01,-3.689081890298994137e-01,-1.970166390840170367e-01,-3.143281544774337855e-01,-4.262896627537764438e-01,-2.301000205894669082e-01,-3.696797936345301849e-01,-2.498488288199606222e-01,-2.939492616790400081e-01,-4.744463413895840809e-01,-2.900081470357336322e-01,-3.463351865488567549e-01,-2.786150377661161803e-01,-3.220529268890256480e-01,-4.681014249553140938e-01,-4.001549275335476441e-01,-3.832534263152440057e-01,-1.937136132296249924e-01,-4.764968701798700801e-01,-3.972971585409556528e-01,-6.475843622267354327e-01,-4.632089081885406023e-01,-4.357371835245308911e-01,-3.791897736612671599e-01,-4.255507610365168447e-01,-6.201190004559616886e-01,-4.043394332867101815e-01,-3.130734436920333819e-01,-3.462331742067468188e-01,-3.726885857246558520e-01,-3.054139908315030016e-01,-3.661688998116162108e-01,-4.177460894396756719e-01,-3.833796100827229769e-01,-5.117988373809647662e-01,-3.091654503452893610e-01,-1.546821462113955326e-01,-3.766401741072472054e-01,-2.568926855934663411e-01,-3.798966964477524244e-01,-4.046671586908286988e-01,-4.157805009142838681e-01,-2.772094003462514666e-01,-3.008865694758766085e-01,-4.218225843252751406e-01,-3.513751994046255267e-01,-1.091938498562605497e+00,-2.534048763882476574e-01,-1.728887882986927249e-01,-5.704987859618181334e-01,-4.127790265555087434e-01,-4.133963808114918814e-01,-6.768027662952651458e-01,-5.383626349037822223e-01,-3.415003074605699185e-01,-3.273339023967365979e-01,-2.007605953194755433e-01,-6.480678011800338201e-01,-4.378788098595408629e-01,-3.038097501966048886e-01,-3.276752836733430874e-01,-7.907229447039634262e-01,-7.077732946058800101e-01,-2.720593047149609811e-01,-3.710726004014472390e-01,-2.990743215721093917e-01,-4.313621356362900006e-01,-4.148052879832616613e-01,-3.699696984655121978e-01,-8.964234614812176538e-01,-2.491673719211037752e-01,-3.894957614106472898e-01,-2.974328320759397903e-01,-4.333241683040187087e-01,-4.441096216785600514e-01,-3.683090004925716476e-01,-2.330116121377096283e-01,-3.027266320181455916e-01,-4.574956490516825514e-01
